handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
4802,Product,Emandare 2023 Estate Rosé,"<p>A unique field blend that we have been fine tuning annually. 65% Siegerrebe, 13% Foch, 12% Tempranillo, and 10% Dornfelder. This Rosé is bright and vibrant on your palate with ridiculously juicy notes of citrus, apple, pear, melon and wild cherry.</p>",7c9ba4_a55a2c3985584603ab2921215b619675~mv2.png,Emandare Vineyard; Rosé,699504,,20.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Emandare Vineyard
4826,Product,Emandare 2021 Alice,"Traditional Method Rosé made from 100% Cowichan Pinot Noir. 
A very special, limited release wine named after our second born daughter, Alice. The simple description on the back of the bottle is; ""Full of Life."" This only begins to describe the wonderful nature of our lovely little girl. An effervescent light pink sparkling wine that is like sipping sophisticated pink lemonade with subtle strawberries, peach and citrus tones.",02af16_3eef7ef2011b4f01978dddf5bb4cb6e8~mv2.png,Emandare Vineyard; Rosé,7068,,31.6,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Emandare Vineyard
4824,Product,Emandare 2022 FTV Blanc De Noir,"100% Pinot Noir with just a touch of skin contact giving it a very slight coloured hue.Floral and citrus notes meet with apple and pear brought together with mouth-watering savoury tones and textures.",02af16_4b12b2bd48234246971ced0961eb5239~mv2.png,Emandare Vineyard; Red,420542,,19.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Emandare Vineyard
4825,Product,Emandare 2022 FTV Farm Fresh Foch,"Made from 85% Marechal Foch and 15% Pinot Noir, this fresh, Nouveau (French for ""New"") style of wine is a very youthful and juicy style of red wine. 
100% Whole Cluster Carbonic Maceration, this wine is singing with vibrant notes of bright red cherry, fresh wild flowers and juicy plums. How Mike describes this wine: ""Juicy and Chuggable!""",02af16_b9a59b4d774645c29c641d19b5c338ce~mv2.png,Emandare Vineyard; Red,89453,,19.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Emandare Vineyard
5039,Product,Emandare 2023 Estate Pinot Noir,"<p>From 25 year old vines, our Pinot Noir is gently stewarded from grapes into wine with minimal intervention. Both fermented and aged in neutral French oak and left unfined and unfiltered, to capture the truly authentic expression of Emandare’s nature. Soft black cherry and prune plum, violets, wild mushroom, subtle apple and clean minerality and a depth of texture so unique to our Pinot Noir. This only begins to describe this terroir driven wine.</p>",02af16_962dd9dbeb4644efb2b97e36c9eb5df4~mv2.png,Emandare Vineyard; Red,571570,,50.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Emandare Vineyard
5046,Product,Emandare 2023 Estate Maréchal Foch,"<p>From 25 year old vines, our signature Marechal Foch is gently stewarded from grapes into wine with minimal intervention. Both fermented and aged in neutral French oak and left unfined and unfiltered, to capture a bold expression of Emandare’s nature. Enjoy robust flavours of blackcurrant, black cherry, blueberry, subtle blackberry and dark plum with cracked pepper and subtle savoury mouth watering tones.</p>",7c9ba4_e55f36f00b494347ab10f4a91978eb38~mv2.png,Emandare Vineyard; Red,780833,NEW ARRIVAL,26.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Emandare Vineyard
5049,Product,Emandare 2021 FTV Pinot Noir,"Bright and very juicy. 50% destemmed, 50% whole cluster and fermented in neutral open top puncheons. Gently stewarded from grapes into wine with minimal intervention. A light coloured pinot that packs a fruit punch. Raspberries, strawberries, red cherries and red currents meet apples and rose pedals. This is a very exciting expression of true to form Island Pinot Noir.",02af16_e77de0298a8a4d22a87f71598ed8c115~mv2.png,Emandare Vineyard; Red,434999,,20.5,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Emandare Vineyard
10896,Product,Emandare 2022 Syrah,"We had a unique opportunity to work with some exceptional quality organically farmed Okanagan Syrah in 2022. Silky smooth, soft and round on your palate. Our favourite Syrah’s come from cool vintages in warm climate regions, 2022 in Oliver was the perfect example. A very pretty wine, violets and lilacs leap out of your glass carried by subtle black cherry and apple, complemented by a savoury black pepper and a sea salted texture.",02af16_a229559fcbfe4886b802815854a8118a~mv2.png,Emandare Vineyard; Red,331494,,27.5,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Emandare Vineyard
10898,Product,Emandare 2022 FTV Valley Red,"A unique blend of two very familiar grapes to the Cowichan Valley. 70% Pinot Noir and 30% Maréchal Foch, whole cluster fermented separately and blended together in neutral french oak barrels to rest for 12 month.
Very juicy, soft and round on your palate. An everyday red wine. Bright and refreshing wild red cherry, garden raspberry and orchard apple with a mouth watering texture that is meant for more than just sipping.",02af16_b61aa801140049cfb17cd81338158c13~mv2.png,Emandare Vineyard; Red,331491,,20.5,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Emandare Vineyard
1362,Product,Lock & Worth 2022 Sauvignon Blanc + Sémillon,"74% Sauvignon Blanc + 26% Sémillon. Planted in Naramata. Focused, lithe and dry. A very crunchy/herbal vintage. Citrus pith, lemon verbena, hay. Dry and fresh. Unfined and unfiltered. Now-2024.",02af16_797f8348faa5474a90966a1da68e06cd~mv2.png, Okanagan; Wine; White;Lock & Worth Winery,29210,,16.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Lock & Worth Winery
1364,Product,"Lock & Worth 2021 Sémillon ""Knorr Vineyard"" Kelowna","<p>100% Semillon.&nbsp;Ever so slightly cloudy/matte sunny hay in colour. This is very lithe and focused and low in alc (10.4%) Ripe citrus rind, sage and hay. Sneaky bright and intense palate of apple skin and green tea but dry and driven.</p>",7c9ba4_fc94fadfae554a3fa2baaac9b3cfb570~mv2.png, Okanagan; Wine; White;Lock & Worth Winery,169527,,19.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Lock & Worth Winery
1366,Product,Lock & Worth 2020 Sémillon Losthorn Vineyard,"This is the third vintage we have made Semillon from this vineyard planted in Okanagan Falls in 1995. This is a warmer site than our Kelowna vineyard and is picked earlier for acid retention. Destemmed and direct pressed this is fermented in a combination of stainless steel and old barriques. It spent only 6 months in barrel and is a brighter and fresher interpretation of Semillon. 2020 is more opulent and we think it will benefit from at least another 6 months or a year in bottle. Unfined and unfiltered but clear and with little to no sediment. Sunny/hay yellow. Clear and youthful. Cereal, wool and honeycomb on the nose. Medium bodied, clover and anise all wrapped around citrus curd and melon. Fresh acidity and a persistent crunchy finish make this intense and moreish. Dry. Can easily handle a little spice or medium weight proteins. Drink now - 2025",02af16_158b8b7dd16b473cabaae36a0adc7fa9~mv2.jpg, Okanagan; Wine; White;Lock & Worth Winery,158116,,15.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Lock & Worth Winery
10151,Product,Lock & Worth 2022 Cabernet Franc Rose White Label,"Off Dry. Big and bright aromatics of cherry pop rocks, candy apple and sweet thyme. Medium bodied and off dry with a big mouthfeel and ripe red tree fruits. There is good acidity here to buoy the sweetness and it never comes across as cloying. This is sneaky dangerous rose and we are loving it with sushi, spicy BBQ chicken, and watermelon/summer salads. From the original Poplar Grove Vineyard planted in 1995. 3 hours of skin contact in the press. Stainless steel ferment and old oak barrel ageing. The fermentation stopped on us in January leaving some residual sugar so we had to filter this wine. Bright, candy apricot in colour.",02af16_9b7d5fd50e29478586b2f1783f74a06a~mv2.png, Okanagan; Wine; White;Lock & Worth Winery,169522,,17.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Lock & Worth Winery
3248,Product,Lock & Worth 2022 Cabernet Franc Rose Grey Label,,02af16_ed842739c0be403485f1eb32a067df2f~mv2.png, Okanagan; Wine; Rosé;Lock & Worth Winery,158127,,17.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Lock & Worth Winery
10218,Product,"Lock & Worth 2022 Merlot Rosé ""Apricot Hill""","Whole cluster pressed with 1.5 hours of skin contact. Fermentation in stainless steel and elevage in old oak. Unfined and Unfiltered. \n\nDark, rich and savoury red berry fruit. Intense plum and herbs with fresh acidity and a long dry and moreish finish\n\nThis is from 1 acre on Matt's property planted in 2004 and currently undergoing organic conversion. The vineyard has a huge wild apricot tree on the west hill.",02af16_14ddc18c04e449a78c60d217c9d5c0bd~mv2.png, Okanagan; Wine; Rosé;Lock & Worth Winery,461175,,19.99,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Lock & Worth Winery
1368,Product,"Lock & Worth 2023 Merlot ""Naramata""",2 acres planted in 1995. Sand. Naramata Bench. Gently de-stemmed – 5 days of skin contact. Basket pressed. Fermented in neutral French oak for 7 months. Unfined and unfiltered.,02af16_5230b86a1e7a49a48a35cb95daf5cc47~mv2.png, Okanagan; Wine; Red;Lock & Worth Winery,29229,NEW ARRIVAL,18.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Lock & Worth Winery
11258,Product,Marichel 2023 Marichel Estate Viognier,"Hand harvested over our estate vineyards and eight micro climates. The fruit is whole cluster pressed, cold settled and then moved to 100 percent tight grained French oak barrels.
This delicious and complex barrel aged Viognier has subtle floral aromas of creamy golden apple and honeydew melon, with complimentary scents of crème brûlée, along with a minerally overtone.  A full bodied palate offering intense and expansive melon, peaches and pear flavours accentuated by fresh, perfectly balanced acidity.",02af16_785f9bfaebd5432797c4887051eddc41~mv2.png, Okanagan; Wine; White;Marichel Winery,365973,,18.97,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Marichel Winery
11245,Product,Marichel 2022 Marichel Syrah Rosé,"Our Rosé is 100% Syrah that is Estate-grown on the Naramata Bench. Whole cluster pressed to minimize colour extraction.  A dry, crisp &amp; fruity lean style that offers aromatics of tart cherry, strawberry and light citrus, sage and earth.",02af16_fb893a3134b94b7ab2cffd50777cba73~mv2.png, Okanagan; Wine; Rosé;Marichel Winery,746339,,17.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Marichel Winery
11256,Product,Marichel 2020 Marichel Estate Syrah,"100% Syrah from harvested from Block 4 which has a perfect southwest orientation.  Fermented in individual vats with daily punchdowns.  36 months in 100% new, premium oak with medium toast.",02af16_8897a963f2df43178238c04aca92ad65~mv2.png, Okanagan; Wine; Red;Marichel Winery,428326,,26.69,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Marichel Winery
11257,Product,Marichel 2023 Marichel Lone Wolf Syrah,"Introducing an old favourite with a new name. Sourced entirely from the Marichel Estate Vineyard, the Lone Wolf is our popular Syrah-Viognier blend with a classic, Rhone Valley identity. 
Fermented in wide stainless steel tank to increase skin contact.Viognier co-fermented with the Syrah. Malolactic fermentation started in tank and completed in barrel.  36 months aged premium oak, medium toast, 60% new.
Our style is a bit spicier with freshness. Classic violet and pepper notes leading into ripe fruits of blackberry and raspberry. Crushed stones and hints of wild sage. On the palate, a generous mid palate mouth-feel with some grip and weight.",02af16_6d939bddf0774f9393b8eb6c692c716f~mv2.png, Okanagan; Wine; Red;Marichel Winery,609669,,18.97,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Marichel Winery
11218,Product,Nagging Doubt 2022 Bright Idea Sparkling,"Made entirely from our Sallows Road Vineyard, estate grown Chardonnay and Pinot Noir. This wine has lovely effervesce, with balanced acidity.  A dry, crisp wine, it’s aromas hint of sweet, bright cherries, strawberries and cotton candy with citrus undertones.",02af16_6a2e3ba38d794e0c90b86775d007c7e6~mv2.png, Okanagan; Wine; Sparkling;Nagging Doubt Winery,242707,,18.67,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
1414,Product,Nagging Doubt 2022 Siegerrebe,"Estate grown at our Sallows Road vineyard in the Okanagan Valley's East Kelowna Slopes sub-GI.These grapes were harvested from our estate vineyard at 20⁰ Brix on October 7, 2022 to preserve the acidity of this notoriously low-acid varietal. On the nose and palate, this wine is intensely aromatic – an extremely complex profile of flowers, lychee, tangerine, spice, and citrus can be detected",02af16_3928a999ea70409bbda1aaaf957bbe2e~mv2.png, Okanagan; Wine; White;Nagging Doubt Winery,155047,,15.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
1416,Product,"Nagging Doubt 2021 Chardonnay ""Sallows Road""","Estate-grown in South East Kelowna, made from two French Chardonnay clones (76 and 95).
Production Notes:
Fermented slowly at 15⁰C to preserve the grape’s natural aromatics, this wine was aged in 30% new French oak puncheons, and 70% in stainless steel for 8 months.",02af16_77cf8ff4975a478f9f4d4312eb596c90~mv2.png, Okanagan; Wine; White;Nagging Doubt Winery,22947,,20.01,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
11220,Product,Nagging Doubt 2022 A Little Doubtful Rosé Trio - 200 ml,"Vibrant and refreshing, this is perfection in pink! While this is a dry, crisp wine, it hints at red berries and bright cherries, with floral and citrus undertones. Effervescent, with balanced acidity.This 200 mL pocket-sized bottle comes in a 3-pack",02af16_5e6e9b610ea94e67a23fa45f02d6f55a~mv2.png, Okanagan; Wine; Rosé;Nagging Doubt Winery,242704,,15.13,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,3 x 200 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
1418,Product,Nagging Doubt 2022 Pinot Noir,"From young vines grown at the south-facing Hartman Road vineyard, the 2022 Pinot Noir boasts the deep colour and intensity unique to our East Kelowna terroir. An ideal ""gateway red"", this big Pinot hints at fruitiness–cherry, raspberry, and pomegranate–with a subtle baking spice undertone and vanilla nose. Aged for 12 months in 30% new French oak,",02af16_4cd21aa105f94a8798d4b73198f039b8~mv2.png, Okanagan; Wine; Red;Nagging Doubt Winery,588483,,23.02,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
1419,Product,Nagging Doubt 2020 Cabernet Franc,,02af16_39eda3218b1a4400ba257cb395112806~mv2.png, Okanagan; Wine; Red;Nagging Doubt Winery,25161,,24.9,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
1421,Product,Nagging Doubt 2022 Malbec,"<p>Harvested October 30, 2022, from the Red Brick Vineyard in Osoyoos, in the Okanagan Valley.&nbsp; Aged 20 months in 40% new American and French.</p><p>&nbsp;</p><p>Our fourth release as a single varietal, this wine continues to be a beautiful example of Canadian cold-climate Malbec. Notes of ripe cassis, blackberry, cherry, and pepper prevail, with a subtle vanilla influence from new oak. Medium-bodied, with soft tannins, balanced acidity, and succulent juiciness</p><p>&nbsp;</p>",02af16_8a5e2cad6f3647c5a643f0a852ba19ef~mv2.png, Okanagan; Wine; Red;Nagging Doubt Winery,61066,,24.9,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
1423,Product,Nagging Doubt 2021 The Pull,"<p>The Pull is,&nbsp;a rich red blend consisting primarily of Merlot (60%), supported by Cabernet Sauvignon (21%), Malbec (16%), and a touch of Cabernet Franc (3%).</p><p>&nbsp;</p><p>Fruit for The Pull is sourced from two Okanagan Valley regions: Oliver for the Merlot, and Osoyoos for the remaining components.&nbsp; Aged for 20 months in 43% new French and American oak.&nbsp;</p>",02af16_f650e73ce65c48dfb97cea1e73621f72~mv2.png, Okanagan; Wine; Red;Nagging Doubt Winery,414938,,25.9,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
2442,Product,Nagging Doubt 2021 The Leap,"<p>Sourced from Okanagan Valley vineyards in Oliver (Merlot) and Osoyoos.</p><p><strong>Production Notes</strong><br>Aged for 20 months in 48% new French and American oak.</p><p>&nbsp;</p><p>Traditional red blend, this Merlot-dominant wine (72%) also contains Malbec (20%) and splashes of Cabernet Sauvignon (5%), and Cabernet Franc (3%).</p>",02af16_09aaaac2e6064d1e8b1f6cbcefa1e0cf~mv2.png, Okanagan; Wine; Red;Nagging Doubt Winery,128246,,22.02,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
10699,Product,Nagging Doubt 2022 Merlot,"<p>Harvested October 18, 2022, from Mythology Vineyard in Oliver, in the Okanagan Valley.&nbsp; &nbsp;Aged for 20 months in 40% new French oak.</p><p>&nbsp;</p><p>Plum, blackberry, cherry, and mocha notes are plentiful on the nose and palate, supported by balanced oak and a nice acidity. Pairs beautifully with any grilled meat, especially pork.</p>",02af16_4590235d00224c849cd2d0e209e97e3d~mv2.png, Okanagan; Wine; Red;Nagging Doubt Winery,257253,,19.46,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nagging Doubt Winery
1372,Product,Nichol Vineyard 2021 Pinot Gris,"Handpicked, given up to 36 hours of skin contact and fermented in a combination of stainless steel and neutral French oak.  Gorgeous blush colour.
Aromas of fuzzy peaches, apricot skin, and grapefruit . Medium bodied with citrus pith and apricot pits and lemon curd on the dry but rich palate. Very versatile food companion - from soft cheese to roast chicken and salmon.
Planted from 1990-2005 on a mix of granite, granite shard, loess and glacial till. 100% Naramata village.",02af16_e671e6edc72b46f4baf35320dafd2d23~mv2.png, Okanagan; Wine; White;Nichol Vineyard,169481,,17.0,,false,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nichol Vineyard
10211,Product,Nichol Vineyard 2022 Pinot Gris,"Clear and youthful with a very slight straw hue. This vintage retained very little colour despite 36 hours of skin contact prior to ferment.
Aromas of fuzzy peaches, apricot skin, and grapefruit . Medium bodied with citrus pith and apricot pits and lemon curd on the dry but rich palate. Very versatile food companion - from soft cheese to roast chicken and salmon.
Planted from 1990-2005 on a mix of granite, granite shard, loess and glacial till. 
100% Naramata village.",02af16_50e9d5e5991a483aa798847a34cd90f2~mv2.png, Okanagan; Wine; White;Nichol Vineyard,169480,,17.0,,false,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nichol Vineyard
10216,Product,"Nichol Vineyard ""Two Barrels"" Pinot Gris","Two Barrels Pinot Gris has more intense aromatics and a richer, rounder and softer palate as this goes through 100% malolactic fermentation. Unfined and Unfiltered",02af16_e671e6edc72b46f4baf35320dafd2d23~mv2.png, Okanagan; Wine; White;Nichol Vineyard,169477,,19.32,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nichol Vineyard
1370,Product,Nichol Vineyard 2022 Extra Brut,"Pale grapefruit pink in colour. Earthy strawberries and cream, a hint of brioche and red apple skin on the clean and bright nose. A light to medium bodied bubble, very dry but softer and creamier than previous vintages with ripe apple skin, honey comb and toast. Unfined and Unfiltered.
Planted in 2000 up and behind Nichol this Pinot Noir vineyard is wonderful for the production of traditional sparkling wine. In addition, we finally have something to do with our Pinot Meunier (planted in 1989) which usually gets eaten by the birds every year as it is the thing to ripen before we can get our nets out.",02af16_18a6ac9259244314abb9276ffa218b72~mv2.png, Okanagan; Wine; White;Nichol Vineyard,129732,,18.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nichol Vineyard
1374,Product,Nichol Vineyard 2020 Syrah Nate’s Vineyard,"Vibrant ruby in colour. High toned aromatics of lilacs and fennel fronds with a touch of white pepper. Medium bodied and focused palate of ripe red berry fruits, sweet herbs and pepper. This is a fine, detailed version of our young vines that is easy to drink but has intense, crunchy persistence on the palate. Easy to drink now but we see this rewarding at 5 to 8 years in the cellar. Drink now to 2030.
Planted in 2007 on granite bedrock and glacial till in the southern quadrant of the property. 100% Naramata Village.",02af16_e640dba2214b41bd8f9b7d7b67467bf7~mv2.png, Okanagan; Wine; Red;Nichol Vineyard,29176,,18.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nichol Vineyard
1376,Product,"Nichol Vineyard 2022 Syrah ""Old Vines""","<p>94 Points Decanter Magazine </p><p></p><p>The 2022 was coolish but very long, giving us red wines that are quite generous and supple while retaining solid acidities and fruit definition. We bottled this a few months later than usual and we think the extra spring months in barrel have helped to make this very approachable already.</p><p>Dark/purply/ruby and very vibrant showing tar and dark berry fruit along with lilacs and fennel. The palate is softer and more fruit driven than the 2019 (more like 2014) with sweet game, soil and black cherry. Ripe but present tannins and trademark refreshing acidity carry the long finish. While very easy to enjoy now this really has the stuffing to be one to watch over the next decade. Please decant.</p><p>Drink 2024 – 2032?+</p>",02af16_db29728e8a1f47149c5e7bbfaaad80ac~mv2.png, Okanagan; Wine; Red;Nichol Vineyard,20187,COLLECTABLE,40.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nichol Vineyard
3390,Product,Nichol Vineyard 2022 Village Cabernet Franc,"Dark ruby. Youthful, vibrant. Garrigue, dark red fruits, soil and dill on the nose. Crunchy, packed palate of sage, iron and savoury berries. This is ripe Cabernet Franc that never forgets it is still varietal Cabernet Franc. Vineyard: 13 rows planted in 1989 on granite bedrock. 100% Naramata Village.Wine Making: Hand-picked late October 2020. De-stemmed in to open top fermenters. Basket pressed with malolactic taking place in neutral French barrique. Raised in neutral (3-6 years old) French oak barrels for 12 months. Racked twice and bottled unfined and unfiltered in March 2022.Drink Now - 2028+",02af16_4014df86c7734949a478933b9aa995a2~mv2.png, Okanagan; Wine; Red;Nichol Vineyard,29196,,22.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nichol Vineyard
3391,Product,Nichol Vineyard 2022 Pinot Noir 550M,"<p>Nichol Pinot Noir 550M Elevation&nbsp;</p><p>&nbsp;</p><p>Lifted, savoury aromatics of thyme, nunderbrush, liquorish and red berries. Medium bodied, savoury fruit core. Medium tannins and fresh acidity drive the moreish finish. Vineyard:&nbsp; 4 acres, planted in 2000.&nbsp; Alluvial till, clay Massal selection from Clone 115 and Spatburgunder Double Cane VSP 2.5 Tonnes per acre 550M Elevation Nichol 2020 Pinot Noir 550 90% Destemmed and 10% Whole Cluster</p>",02af16_77ffb70cd31e433690a1efca673cb049~mv2.png, Okanagan; Wine; Red;Nichol Vineyard,29146,,25.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nichol Vineyard
9925,Product,Nichol Vineyard 2022 Pinot Noir Whole Cluster - 280M,"Nichol Vineyards has 6 rows of Clone 115 Pinot Noir originally planted in 1990 on the Estate next to the Winery.This wine is fermented with stems included, hence ""Whole Cluster"".  Medium matte ruby in colour. Savoury, spicy aromatics of thyme, pine forest, strawberry and earth. This is medium bodied but quite firm in the mouth with the ability to handle more substantial foods and proteins.",02af16_350ea6673e934bcfa10cfc6a7889cdb1~mv2.png, Okanagan; Wine; Red;Nichol Vineyard,226277,,26.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nichol Vineyard
10199,Product,"Nichol Vineyard 2022 Syrah ""The Village""","<p>Vibrant ruby in colour. High toned aromatics of lilacs and fennel fronds with a touch of white pepper. Medium bodied and focused palate of ripe red berry fruits, sweet herbs and pepper. This is a fine, detailed version of our young vines that is easy to drink but has intense, crunchy persistence on the palate. Easy to drink now but we see this rewarding at 5 to 8 years in the cellar. Drink now to 2030.</p><p>Planted in 2007 on granite bedrock and glacial till in the southern quadrant of the property.</p><p>100% Naramata Village.</p>",02af16_e640dba2214b41bd8f9b7d7b67467bf7~mv2.png, Okanagan; Wine; Red;Nichol Vineyard,261014,,21.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Nichol Vineyard
3526,Product,Odd Society Commodore Port Barrel Finished Single Malt Whisky 375 ml,"We took our three year old Commodore single malt whisky that had been aging in smaller ex-bourbon barrels and transferred it to a large, freshly emptied French oak port barrel and aged it for another fourteen months. The ex-port barrel adds beautiful deep colours, rich texture, and hints of dried fruit. A beautiful dram you won't want to miss.
375 ml&nbsp; - 46% ABV",02af16_90665a7071794592b11b039194a0e4a8~mv2.webp, Spirits; Lower Mainland;Odd Society Spirits,494079,,28.19,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 375 ml,,,,,,,,,,,,,,,,,Odd Society Spirits
